transaction_id,quantity,unit_price,currency,trade_time,notes,from_Users_user_id,to_Users_user_id,Fractions_fraction_id,Fractions_Assets_asset_id
21134,1,481.63,AUD,2025-07-09 02:02:17,Like teacher natural yet purpose yes myself claim.,41,470,686896,69
21135,1,207.76,JPY,2025-05-20 03:54:17,,579,623,100161,11
21136,1,417.88,AUD,2025-07-04 13:01:17,,823,221,815717,82
21137,1,269.95,USD,2025-07-29 16:44:17,,368,579,45466,5
21138,1,106.05,EUR,2025-06-29 19:21:17,,144,168,889903,89
21139,1,397.93,JPY,2025-07-22 10:49:17,,183,262,744733,75
21140,1,136.59,USD,2025-06-24 17:26:17,,975,899,975029,98
21141,1,318.74,AUD,2025-05-27 05:38:17,,285,325,166121,17
21142,1,385.82,USD,2025-05-06 09:06:17,,330,194,589591,59
21143,1,431.28,EUR,2025-08-25 01:18:17,,465,49,376912,38
21144,1,19.28,EUR,2025-07-31 08:59:17,Shake pattern above foot more agent.,743,618,881668,89
21145,1,238.59,AUD,2025-05-09 15:29:17,,141,704,107627,11
21146,1,491.79,EUR,2025-05-15 02:02:17,,887,605,920468,93
21147,1,473.94,AUD,2025-05-27 07:51:17,,754,975,792968,80
21148,1,299.51,USD,2025-08-14 05:00:17,,892,399,299292,30
21149,1,160.48,AUD,2025-05-21 14:21:17,,874,5,514805,52
21150,1,486.64,AUD,2025-05-17 03:08:17,,940,282,290443,30
21151,1,340.21,CNY,2025-05-23 05:02:17,,662,407,546938,55
21152,1,371.06,EUR,2025-08-29 20:22:17,,494,221,627130,63
21153,1,473.00,JPY,2025-08-19 22:15:17,,25,916,235134,24
21154,1,464.94,EUR,2025-06-08 00:35:17,,525,962,580584,59
21155,1,113.25,AUD,2025-05-11 13:03:17,,387,530,131253,14
21156,1,288.72,CNY,2025-08-17 11:51:17,,772,396,96558,10
21157,1,161.38,JPY,2025-06-11 16:17:17,,680,510,211505,22
21158,1,447.23,CNY,2025-06-16 07:24:17,,165,518,934803,94
21159,1,15.68,CNY,2025-07-26 12:27:17,,718,727,55415,6
21160,1,430.38,JPY,2025-07-26 06:34:17,,681,940,26054,3
21161,1,413.33,JPY,2025-06-25 23:22:17,,268,751,815926,82
21162,1,370.25,USD,2025-05-14 06:19:17,,555,301,166479,17
21163,1,32.28,CNY,2025-05-28 23:43:17,,436,844,892246,90
21164,1,310.09,EUR,2025-08-05 11:56:17,,852,856,609852,61
21165,1,251.69,JPY,2025-08-09 17:42:17,,258,274,741450,75
21166,1,163.04,USD,2025-07-11 07:46:17,,313,689,35800,4
21167,1,110.41,JPY,2025-08-02 07:07:17,,114,966,515663,52
21168,1,333.37,EUR,2025-06-07 22:05:17,,687,578,12325,2
21169,1,183.42,JPY,2025-08-26 00:21:17,,62,57,32474,4
21170,1,54.25,JPY,2025-05-05 13:21:17,,233,948,489584,49
21171,1,237.81,CNY,2025-05-20 11:09:17,,47,40,949261,95
21172,1,264.92,JPY,2025-07-21 05:27:17,,999,749,993899,100
21173,1,19.79,AUD,2025-06-13 12:54:17,,344,986,488417,49
21174,1,57.62,AUD,2025-07-14 23:47:17,,352,791,777466,78
21175,1,157.07,USD,2025-05-19 15:20:17,,709,970,70437,8
21176,1,312.84,CNY,2025-08-06 21:32:17,,318,466,533648,54
21177,1,318.17,AUD,2025-07-18 01:44:17,,546,552,566406,57
21178,1,411.95,AUD,2025-07-29 04:27:17,,14,661,28731,3
21179,1,464.51,USD,2025-08-03 07:58:17,,294,747,406992,41
21180,1,207.38,EUR,2025-08-02 01:40:17,Poor source gas more major myself world long body general news.,96,901,756814,76
21181,1,470.98,AUD,2025-08-15 03:15:17,,253,925,209444,21
21182,1,473.35,AUD,2025-06-09 08:40:17,,77,747,699291,70
21183,1,129.02,USD,2025-08-25 10:19:17,,934,419,118973,12
21184,1,162.69,EUR,2025-08-02 02:36:17,,490,747,186682,19
21185,1,227.54,EUR,2025-06-16 23:25:17,,868,607,677553,68
21186,1,355.23,EUR,2025-06-14 13:45:17,,14,200,303936,31
21187,1,313.04,EUR,2025-07-03 22:20:17,,838,325,66692,7
21188,1,325.28,USD,2025-06-10 15:25:17,,74,470,238030,24
21189,1,178.13,AUD,2025-05-05 20:08:17,,578,120,862537,87
21190,1,73.19,JPY,2025-05-23 01:30:17,,296,518,782493,79
21191,1,105.90,AUD,2025-06-26 03:52:17,,501,9,798512,80
21192,1,299.36,AUD,2025-06-13 10:37:17,,197,974,77745,8
21193,1,227.68,CNY,2025-06-23 05:37:17,,158,898,193115,20
21194,1,227.29,CNY,2025-07-29 18:12:17,,14,544,235281,24
21195,1,423.26,JPY,2025-05-26 14:12:17,Wrong itself finally perhaps against after positive process.,178,580,64280,7
21196,1,58.44,USD,2025-07-02 13:41:17,,953,115,649495,65
21197,1,114.50,USD,2025-08-25 03:51:17,,977,676,611006,62
21198,1,90.09,EUR,2025-06-29 03:50:17,Dog center enter shake hand standard reduce card already yeah material.,960,761,660243,67
21199,1,119.28,EUR,2025-08-06 22:58:17,,95,613,23279,3
21200,1,348.95,CNY,2025-05-13 05:59:17,,372,139,112928,12
21201,1,39.47,USD,2025-06-05 12:05:17,,127,992,592894,60
21202,1,166.52,JPY,2025-06-28 12:47:17,,887,421,474810,48
21203,1,286.36,EUR,2025-05-28 23:29:17,,195,850,295076,30
21204,1,237.64,JPY,2025-06-28 22:13:17,,730,133,858925,86
21205,1,31.43,EUR,2025-05-07 01:16:17,Food firm form support record seat sound development.,417,923,195670,20
21206,1,13.84,AUD,2025-07-30 06:41:17,,586,136,191151,20
21207,1,36.48,JPY,2025-05-10 00:22:17,Story film what American share imagine market total.,420,815,470717,48
21208,1,373.03,JPY,2025-08-04 21:19:17,,65,966,386422,39
21209,1,404.66,AUD,2025-05-03 04:18:17,,584,270,578560,58
21210,1,202.59,EUR,2025-06-28 05:56:17,,908,981,599667,60
21211,1,245.64,EUR,2025-07-27 23:33:17,,181,994,362610,37
21212,1,165.44,JPY,2025-05-08 22:41:17,,90,603,774381,78
21213,1,91.60,CNY,2025-06-24 21:06:17,,889,324,737089,74
21214,1,76.62,AUD,2025-05-17 09:58:17,,427,275,995701,100
21215,1,127.69,USD,2025-06-13 23:06:17,,494,180,128464,13
21216,1,234.21,JPY,2025-05-15 10:42:17,Customer feeling thank take national society east place.,631,387,571535,58
21217,1,313.33,CNY,2025-05-14 10:48:17,,312,818,407147,41
21218,1,308.77,CNY,2025-06-24 00:18:17,,964,2,641720,65
21219,1,307.45,CNY,2025-05-12 13:21:17,,740,532,775968,78
21220,1,279.15,CNY,2025-05-15 02:28:17,,362,666,877669,88
21221,1,116.84,CNY,2025-08-12 11:54:17,,442,928,162115,17
21222,1,164.47,AUD,2025-07-11 13:58:17,,40,70,554629,56
21223,1,246.72,AUD,2025-08-21 08:34:17,,135,388,486692,49
21224,1,302.82,EUR,2025-07-28 17:32:17,,10,990,264564,27
21225,1,497.56,AUD,2025-05-09 00:53:17,,254,185,776570,78
21226,1,155.39,EUR,2025-08-15 16:46:17,International today various just free effort time.,816,428,377416,38
21227,1,159.71,EUR,2025-06-18 03:23:17,,320,22,706383,71
21228,1,324.30,AUD,2025-05-06 08:49:17,,113,722,332370,34
21229,1,292.93,CNY,2025-06-15 13:02:17,,627,817,43333,5
21230,1,342.64,USD,2025-05-14 02:57:17,,799,975,234453,24
21231,1,288.36,CNY,2025-07-16 19:39:17,,573,749,547850,55
21232,1,143.93,CNY,2025-06-26 11:55:17,,243,141,527708,53
21233,1,318.80,USD,2025-08-08 19:10:17,,728,118,463543,47
21234,1,263.46,EUR,2025-06-27 08:52:17,,604,385,102568,11
21235,1,288.06,JPY,2025-06-06 08:13:17,,425,702,308788,31
21236,1,418.55,EUR,2025-07-12 03:05:17,,69,474,684176,69
21237,1,286.96,AUD,2025-08-24 15:25:17,,747,486,535305,54
21238,1,11.09,USD,2025-06-03 06:35:17,,385,166,10,1
21239,1,409.30,JPY,2025-06-11 14:29:17,Will season my trial son.,343,73,6045,1
21240,1,60.29,AUD,2025-08-26 02:05:17,,843,526,92571,10
21241,1,103.34,CNY,2025-06-14 14:01:17,,978,618,292941,30
21242,1,122.56,JPY,2025-07-09 05:12:17,,67,962,554860,56
21243,1,372.10,USD,2025-08-24 15:03:17,,130,521,59220,6
21244,1,215.26,USD,2025-07-20 11:25:17,,835,272,321543,33
21245,1,247.55,EUR,2025-07-19 15:58:17,,471,225,987781,99
21246,1,145.30,EUR,2025-07-10 02:36:17,,457,306,71873,8
21247,1,478.65,USD,2025-05-05 06:26:17,,975,258,371298,38
21248,1,91.14,CNY,2025-07-10 10:06:17,,188,230,771710,78
21249,1,246.85,CNY,2025-08-13 06:48:17,,604,342,721103,73
21250,1,384.36,CNY,2025-07-04 03:42:17,Response food kitchen threat subject stuff cell stock man show.,376,360,30329,4
21251,1,447.06,JPY,2025-07-23 12:31:17,,88,382,105507,11
21252,1,482.21,CNY,2025-05-13 08:09:17,Range draw you wide know hour quite truth choose whatever blood.,547,876,531071,54
21253,1,289.21,AUD,2025-08-15 12:48:17,,436,811,882969,89
21254,1,116.62,EUR,2025-08-29 07:24:17,Wife help seem factor part hard close attention.,802,217,365721,37
21255,1,310.00,EUR,2025-06-10 21:12:17,,26,21,414936,42
21256,1,308.93,AUD,2025-05-26 22:07:17,,581,280,887173,89
21257,1,477.50,AUD,2025-07-10 16:16:17,Walk care seem join will stand address fund policy same floor.,596,82,948727,95
21258,1,406.75,JPY,2025-07-27 14:28:17,,781,119,590022,60
21259,1,228.37,USD,2025-08-04 12:17:17,,823,555,361199,37
21260,1,56.49,EUR,2025-08-14 21:28:17,,900,780,804180,81
21261,1,84.04,AUD,2025-06-01 08:42:17,,116,687,509315,51
21262,1,369.71,JPY,2025-06-02 05:46:17,,160,706,546932,55
21263,1,143.68,EUR,2025-06-29 16:46:17,,898,882,251368,26
21264,1,245.37,EUR,2025-08-16 07:22:17,Join when health blood staff people president question bar sound.,706,425,877868,88
21265,1,260.50,EUR,2025-06-01 00:39:17,,802,366,15855,2
21266,1,76.10,AUD,2025-08-23 15:10:17,,271,549,343125,35
21267,1,88.08,AUD,2025-07-02 22:14:17,,72,362,771703,78
21268,1,396.38,JPY,2025-07-17 02:21:17,,341,625,198248,20
21269,1,180.21,EUR,2025-08-14 17:33:17,Sport effect fight low eat energy expect.,328,65,783620,79
21270,1,35.18,AUD,2025-07-14 03:28:17,,80,97,871464,88
21271,1,218.30,AUD,2025-08-11 06:46:17,Talk president air bill smile join television all any.,329,672,272264,28
21272,1,164.05,AUD,2025-06-01 05:45:17,Watch responsibility hotel suggest result behavior reveal phone.,421,889,889226,89
21273,1,32.29,USD,2025-06-05 15:55:17,,185,242,213031,22
21274,1,323.44,EUR,2025-07-18 15:16:17,,151,117,699262,70
21275,1,273.32,EUR,2025-07-18 13:22:17,,290,308,680407,69
21276,1,251.80,CNY,2025-07-19 23:39:17,,591,968,44211,5
21277,1,80.27,JPY,2025-08-23 18:10:17,,701,790,66241,7
21278,1,120.22,CNY,2025-05-09 17:41:17,,723,378,190032,20
21279,1,448.48,CNY,2025-08-20 01:00:17,,391,504,150416,16
21280,1,298.57,EUR,2025-06-01 17:26:17,,248,539,661637,67
21281,1,393.19,JPY,2025-05-16 14:55:17,,975,538,481012,49
21282,1,68.44,EUR,2025-05-05 11:23:17,,54,896,831271,84
21283,1,192.81,CNY,2025-07-18 17:21:17,,36,997,768241,77
21284,1,93.25,JPY,2025-06-03 10:46:17,,185,980,509958,51
21285,1,424.86,JPY,2025-06-18 22:36:17,,124,482,738376,74
21286,1,139.79,AUD,2025-07-09 08:46:17,,744,697,147036,15
21287,1,483.85,USD,2025-06-30 11:31:17,,942,34,832214,84
21288,1,467.49,AUD,2025-05-08 08:59:17,,983,278,892751,90
21289,1,225.88,USD,2025-05-30 20:34:17,,315,571,165671,17
21290,1,102.95,AUD,2025-06-04 01:33:17,Include simple low drive along guess class prepare lose trip.,702,826,246924,25
21291,1,140.69,EUR,2025-06-25 18:23:17,,108,524,830341,84
21292,1,338.77,EUR,2025-06-06 15:16:17,,65,711,22415,3
21293,1,352.35,USD,2025-07-12 02:39:17,,316,296,513781,52
21294,1,370.87,EUR,2025-06-09 07:21:17,,490,586,465499,47
21295,1,434.87,CNY,2025-07-13 11:18:17,,273,96,352862,36
21296,1,75.04,EUR,2025-08-20 06:32:17,,975,416,760317,77
21297,1,385.34,JPY,2025-08-04 21:19:17,,314,68,965993,97
21298,1,261.10,EUR,2025-05-11 14:14:17,,372,514,157583,16
21299,1,326.93,EUR,2025-05-28 16:08:17,,618,140,698711,70
21300,1,72.87,USD,2025-06-28 05:18:17,,882,829,189198,19
21301,1,244.55,USD,2025-05-12 14:27:17,,590,201,74742,8
21302,1,364.13,JPY,2025-07-18 14:09:17,,932,178,29940,3
21303,1,50.57,AUD,2025-07-09 14:16:17,Religious suddenly billion up south past late begin economic might.,15,476,563764,57
21304,1,239.91,CNY,2025-05-28 01:06:17,,647,409,481807,49
21305,1,198.70,USD,2025-06-25 05:38:17,Power job investment care you station door floor catch have.,429,51,747857,75
21306,1,41.70,JPY,2025-06-26 00:23:17,,887,478,949968,95
21307,1,119.13,EUR,2025-05-25 10:24:17,,355,85,9496,1
21308,1,74.98,JPY,2025-06-30 11:05:17,,432,962,766177,77
21309,1,436.07,EUR,2025-07-26 16:59:17,,950,958,300967,31
21310,1,151.40,EUR,2025-07-22 08:51:17,,211,493,422933,43
21311,1,441.89,AUD,2025-05-24 02:52:17,,514,911,935113,94
21312,1,251.59,CNY,2025-05-09 04:58:17,,829,866,651417,66
21313,1,135.16,AUD,2025-06-15 17:22:17,Cell eat in black morning account someone tree.,237,989,357303,36
21314,1,279.95,CNY,2025-06-14 20:18:17,,303,119,551084,56
21315,1,191.37,JPY,2025-08-05 20:32:17,,781,718,750741,76
21316,1,159.10,USD,2025-07-28 15:31:17,Surface with entire example mouth matter single center.,495,267,164562,17
21317,1,223.70,USD,2025-08-23 04:24:17,,166,792,748194,75
21318,1,147.38,USD,2025-07-15 08:30:17,,873,487,194446,20
21319,1,277.61,AUD,2025-06-09 03:10:17,,473,671,506177,51
21320,1,432.97,AUD,2025-08-15 16:13:17,,409,321,351717,36
21321,1,281.22,USD,2025-08-22 04:15:17,Kitchen skill large here scene administration go.,684,867,346258,35
21322,1,495.26,CNY,2025-08-04 10:12:17,,881,108,950985,96
21323,1,312.67,EUR,2025-07-07 01:53:17,,351,401,561439,57
21324,1,124.52,USD,2025-05-26 10:27:17,,967,276,302485,31
21325,1,499.06,USD,2025-06-27 10:51:17,,498,826,568813,57
21326,1,66.33,CNY,2025-05-16 19:25:17,,266,200,459425,46
21327,1,477.26,CNY,2025-08-08 08:32:17,,60,422,717186,72
21328,1,242.15,AUD,2025-08-05 00:07:17,,274,592,120343,13
21329,1,411.21,USD,2025-06-07 17:16:17,,520,385,395081,40
21330,1,241.64,AUD,2025-07-02 06:35:17,,181,701,737999,74
21331,1,35.25,EUR,2025-07-01 14:00:17,,389,588,15003,2
21332,1,64.28,EUR,2025-08-14 11:25:17,,645,202,298423,30
21333,1,216.98,USD,2025-07-31 16:00:17,Free special offer quality so have author their.,408,200,403086,41
21334,1,458.99,CNY,2025-05-30 11:18:17,,166,546,163289,17
21335,1,225.49,CNY,2025-07-06 19:24:17,,349,578,270355,28
21336,1,64.64,CNY,2025-06-12 12:18:17,,807,931,267083,27
21337,1,354.72,USD,2025-08-01 18:53:17,,314,47,218705,22
21338,1,460.07,USD,2025-06-11 12:40:17,,612,504,726848,73
21339,1,224.55,AUD,2025-08-30 23:49:17,,322,110,339000,34
21340,1,56.05,EUR,2025-05-14 02:32:17,,386,547,521785,53
21341,1,37.59,USD,2025-05-19 03:12:17,,792,831,886531,89
21342,1,485.25,EUR,2025-07-30 23:11:17,,766,765,462233,47
21343,1,237.69,EUR,2025-06-28 06:58:17,,144,843,984263,99
21344,1,194.36,CNY,2025-05-14 01:15:17,Himself five family suddenly keep career.,436,275,878957,88
21345,1,251.75,CNY,2025-08-24 14:57:17,,492,293,847000,85
21346,1,111.53,JPY,2025-08-27 08:22:17,,661,15,9294,1
21347,1,286.73,AUD,2025-07-16 20:45:17,,503,4,405571,41
21348,1,328.53,CNY,2025-05-06 01:33:17,,922,410,834310,84
21349,1,473.98,JPY,2025-07-31 13:44:17,,79,947,753817,76
21350,1,486.73,EUR,2025-08-23 03:45:17,,796,607,68650,7
21351,1,64.59,CNY,2025-06-21 10:16:17,,441,840,379871,38
21352,1,118.73,JPY,2025-06-18 05:50:17,Sport focus TV Democrat.,119,747,280866,29
21353,1,323.16,USD,2025-06-11 15:11:17,,96,159,918551,92
21354,1,420.70,EUR,2025-08-07 13:12:17,,228,331,842442,85
21355,1,105.50,CNY,2025-08-10 00:59:17,,726,298,838393,84
21356,1,98.41,JPY,2025-05-21 13:43:17,,354,455,262486,27
21357,1,78.51,CNY,2025-08-31 18:00:17,,720,84,516457,52
21358,1,325.85,CNY,2025-08-18 02:36:17,,499,372,636520,64
21359,1,371.92,CNY,2025-06-17 03:50:17,,962,501,677161,68
21360,1,109.11,CNY,2025-05-26 02:12:17,Right foreign since successful environmental move quite need alone four.,419,134,306546,31
21361,1,97.87,EUR,2025-08-21 00:08:17,,616,893,717454,72
21362,1,358.83,EUR,2025-07-22 18:59:17,Edge several at walk.,43,54,874465,88
21363,1,426.32,CNY,2025-06-09 12:58:17,,963,242,134442,14
21364,1,329.54,EUR,2025-08-09 15:58:17,,594,94,749922,75
21365,1,187.92,JPY,2025-06-29 12:09:17,,669,807,13300,2
21366,1,354.44,USD,2025-06-18 17:12:17,,395,329,914117,92
21367,1,118.57,USD,2025-05-04 12:49:17,,634,602,133461,14
21368,1,473.92,CNY,2025-08-22 16:28:17,,988,812,81665,9
21369,1,35.02,EUR,2025-08-26 10:20:17,,253,383,948459,95
21370,1,147.03,AUD,2025-06-14 17:46:17,,590,988,37823,4
21371,1,147.24,AUD,2025-07-25 15:14:17,Hour anyone sound fire suffer base.,605,318,287264,29
21372,1,108.73,JPY,2025-06-16 11:58:17,,888,104,439331,44
21373,1,311.73,AUD,2025-07-24 07:11:17,,593,553,817921,82
21374,1,84.04,CNY,2025-06-02 14:44:17,,952,720,813757,82
21375,1,324.40,AUD,2025-05-26 04:55:17,,163,599,403699,41
21376,1,154.78,EUR,2025-07-02 10:03:17,,293,472,511407,52
21377,1,318.79,JPY,2025-07-19 19:54:17,,73,157,862114,87
21378,1,71.11,EUR,2025-06-06 19:21:17,,530,836,691030,70
21379,1,462.53,USD,2025-07-09 13:44:17,,79,135,484757,49
21380,1,112.96,JPY,2025-06-21 17:40:17,,826,124,253567,26
21381,1,164.04,USD,2025-08-28 17:19:17,,75,781,102283,11
21382,1,413.55,CNY,2025-05-24 02:13:17,,215,589,209647,21
21383,1,379.82,EUR,2025-05-28 17:46:17,Age treatment night experience create.,237,792,571085,58
21384,1,371.99,JPY,2025-07-14 13:52:17,,141,288,152077,16
21385,1,276.47,JPY,2025-07-16 01:14:17,,365,481,594311,60
21386,1,315.18,EUR,2025-05-27 01:47:17,,760,886,894174,90
21387,1,275.70,EUR,2025-07-02 11:03:17,,470,930,811563,82
21388,1,290.26,USD,2025-08-12 16:53:17,,687,268,493521,50
21389,1,386.72,USD,2025-06-22 17:04:17,,165,198,55921,6
21390,1,228.39,USD,2025-07-29 11:06:17,,266,486,882867,89
21391,1,172.94,JPY,2025-06-08 21:31:17,,27,746,821950,83
21392,1,78.67,EUR,2025-08-03 04:44:17,Main statement onto likely certainly model within.,642,413,544938,55
21393,1,320.94,JPY,2025-05-27 10:14:17,,931,183,506516,51
21394,1,142.92,JPY,2025-05-23 03:48:17,,591,455,564079,57
21395,1,459.13,EUR,2025-06-25 20:25:17,,445,986,65136,7
21396,1,170.39,USD,2025-06-29 01:46:17,Mind wonder accept own admit protect them people paper.,882,21,742963,75
21397,1,109.27,USD,2025-07-01 01:13:17,,561,973,358815,36
21398,1,469.90,JPY,2025-06-11 08:58:17,They American Congress free experience religious century reflect newspaper listen yes.,406,868,29133,3
21399,1,414.35,AUD,2025-07-22 03:45:17,,135,689,389942,39
21400,1,480.48,JPY,2025-05-12 15:30:17,,474,570,362526,37
21401,1,395.76,USD,2025-07-20 00:56:17,,882,822,687874,69
21402,1,97.11,CNY,2025-07-03 23:05:17,,61,900,586480,59
21403,1,324.16,CNY,2025-08-01 03:46:17,,405,16,950661,96
21404,1,377.35,AUD,2025-06-10 13:12:17,,298,805,680118,69
21405,1,48.87,CNY,2025-06-04 06:35:17,,76,364,285802,29
21406,1,113.93,AUD,2025-08-10 11:17:17,,929,240,461247,47
21407,1,323.59,EUR,2025-06-09 08:12:17,,139,546,614019,62
21408,1,125.36,USD,2025-07-07 21:41:17,,736,811,781894,79
21409,1,84.47,USD,2025-07-18 13:49:17,,619,846,625664,63
21410,1,203.04,USD,2025-08-17 18:30:17,,144,962,639307,64
21411,1,465.32,EUR,2025-06-01 20:47:17,,985,155,333172,34
21412,1,234.25,JPY,2025-07-14 20:07:17,,846,568,427825,43
21413,1,190.12,AUD,2025-05-20 20:46:17,,143,635,700740,71
21414,1,248.05,EUR,2025-05-20 08:55:17,,597,928,491888,50
21415,1,359.81,CNY,2025-08-03 16:32:17,,204,988,994174,100
21416,1,399.35,JPY,2025-08-28 07:51:17,,858,111,846601,85
21417,1,24.33,AUD,2025-06-29 05:33:17,,89,714,579319,58
21418,1,177.16,JPY,2025-07-04 07:14:17,,630,223,710001,72
21419,1,377.89,JPY,2025-05-06 13:35:17,,364,148,261139,27
21420,1,210.04,JPY,2025-06-13 18:55:17,,491,669,697939,70
21421,1,378.86,AUD,2025-07-09 02:38:17,,468,382,828380,83
21422,1,227.47,CNY,2025-08-19 14:06:17,,854,352,580857,59
21423,1,392.41,EUR,2025-05-18 19:57:17,,300,361,125653,13
21424,1,258.54,USD,2025-06-11 09:00:17,,681,70,563936,57
21425,1,378.12,USD,2025-05-27 16:55:17,,946,601,7712,1
21426,1,396.66,JPY,2025-06-14 02:13:17,,443,232,780687,79
21427,1,236.37,AUD,2025-07-14 11:21:17,Federal late pass team world fly figure side administration.,941,958,109244,11
21428,1,333.10,USD,2025-05-30 01:16:17,,968,767,792056,80
21429,1,250.81,AUD,2025-05-04 08:23:17,,250,524,823119,83
21430,1,470.40,EUR,2025-08-15 18:14:17,,930,812,968908,97
21431,1,238.44,EUR,2025-08-04 15:27:17,,246,367,630367,64
21432,1,360.01,EUR,2025-08-14 15:03:17,,815,123,65082,7
21433,1,449.12,CNY,2025-05-31 07:40:17,,232,334,655644,66
21434,1,260.12,CNY,2025-08-10 06:36:17,Child figure ready story expert civil.,354,333,339724,34
21435,1,253.63,CNY,2025-08-08 08:23:17,Heavy face author day despite.,852,622,557561,56
21436,1,498.92,CNY,2025-07-10 00:09:17,,546,528,848746,85
21437,1,292.28,EUR,2025-08-19 10:35:17,,176,651,326409,33
21438,1,399.29,AUD,2025-07-29 09:12:17,,415,774,422849,43
21439,1,233.82,CNY,2025-06-07 11:46:17,,263,286,59048,6
21440,1,306.97,CNY,2025-08-26 04:01:17,,450,700,585776,59
21441,1,130.05,AUD,2025-07-11 02:10:17,,846,673,976092,98
21442,1,14.90,JPY,2025-05-16 23:26:17,,976,913,933332,94
21443,1,197.18,JPY,2025-08-04 04:54:17,,731,523,998142,100
21444,1,12.09,USD,2025-05-04 11:11:17,,586,372,511023,52
21445,1,229.54,JPY,2025-05-09 04:05:17,,87,103,341865,35
21446,1,225.84,JPY,2025-07-30 09:04:17,,738,601,198209,20
21447,1,302.73,JPY,2025-08-08 14:41:17,,39,339,841536,85
21448,1,58.75,USD,2025-05-20 16:01:17,,955,858,872173,88
21449,1,494.48,USD,2025-05-11 17:19:17,,672,614,311377,32
21450,1,457.28,JPY,2025-07-16 20:32:17,,24,721,165846,17
21451,1,169.55,EUR,2025-08-28 21:20:17,,344,859,969862,97
21452,1,33.08,JPY,2025-05-16 09:04:17,,83,983,673902,68
21453,1,361.10,EUR,2025-07-12 09:50:17,,445,55,509319,51
21454,1,133.88,USD,2025-06-27 16:35:17,,566,141,119626,12
21455,1,31.50,CNY,2025-05-19 19:51:17,Detail hour political how offer simple little age your.,477,133,551141,56
21456,1,319.81,EUR,2025-06-07 22:03:17,,773,72,27173,3
21457,1,282.51,JPY,2025-07-24 09:01:17,,684,685,745709,75
21458,1,168.95,CNY,2025-05-14 11:52:17,,817,949,770873,78
21459,1,247.60,USD,2025-07-19 17:39:17,Value guess movie remain direction five medical trouble data into.,154,918,11833,2
21460,1,33.21,AUD,2025-07-14 09:51:17,,734,140,851162,86
21461,1,217.95,JPY,2025-08-07 14:33:17,,47,686,757154,76
21462,1,146.25,JPY,2025-08-04 20:03:17,Big kind join air bar.,68,980,491887,50
21463,1,69.59,EUR,2025-05-08 04:08:17,,610,414,276562,28
21464,1,212.66,AUD,2025-08-28 02:29:17,,468,719,39327,4
21465,1,311.60,AUD,2025-06-13 16:28:17,Gas involve economic everyone.,625,991,451265,46
21466,1,321.59,EUR,2025-07-06 18:20:17,Though bill real nature trade finally see read picture natural.,266,900,420134,43
21467,1,89.50,JPY,2025-07-04 22:22:17,,155,808,48736,5
21468,1,471.29,AUD,2025-08-21 16:27:17,,602,135,828463,83
21469,1,302.75,USD,2025-05-14 20:24:17,,395,797,665801,67
21470,1,227.47,USD,2025-07-19 20:15:17,,617,153,864663,87
21471,1,202.11,USD,2025-06-24 11:30:17,,963,453,300178,31
21472,1,21.33,JPY,2025-08-01 19:33:17,,968,35,913116,92
21473,1,237.98,EUR,2025-08-14 14:32:17,,413,52,981230,99
21474,1,316.19,CNY,2025-05-27 02:34:17,,801,543,776943,78
21475,1,247.52,JPY,2025-06-23 07:34:17,Someone research forward popular party support.,158,397,3452,1
21476,1,315.28,AUD,2025-06-29 16:17:17,,965,17,867962,87
21477,1,469.77,CNY,2025-06-23 07:13:17,,306,892,606059,61
21478,1,109.09,EUR,2025-05-20 14:41:17,,720,888,450451,46
21479,1,469.01,USD,2025-05-15 17:41:17,Such unit daughter agency half teach no such movement.,500,269,735803,74
21480,1,28.67,EUR,2025-06-30 14:09:17,,588,407,743617,75
21481,1,122.72,JPY,2025-08-11 09:53:17,,894,486,830250,84
21482,1,126.54,EUR,2025-06-16 03:59:17,,986,922,34966,4
21483,1,123.88,AUD,2025-05-04 01:07:17,,904,384,776117,78
21484,1,99.58,CNY,2025-07-31 11:15:17,,859,500,541711,55
21485,1,360.52,CNY,2025-07-28 09:52:17,,655,42,787359,79
21486,1,262.72,JPY,2025-05-15 12:16:17,,889,586,914407,92
21487,1,149.30,AUD,2025-08-02 03:43:17,,709,26,619189,62
21488,1,154.98,EUR,2025-06-22 11:51:17,,237,722,222724,23
21489,1,255.44,USD,2025-06-07 05:58:17,,39,760,197379,20
21490,1,77.26,CNY,2025-08-10 18:13:17,,175,627,436535,44
21491,1,28.99,CNY,2025-05-21 05:20:17,,194,988,173155,18
21492,1,355.17,USD,2025-08-08 11:04:17,State great star me police happen sort church.,835,405,223006,23
21493,1,26.24,CNY,2025-06-13 08:06:17,,871,163,747697,75
21494,1,416.01,EUR,2025-05-13 10:10:17,,580,142,395072,40
21495,1,201.10,EUR,2025-05-28 01:38:17,,453,994,52861,6
21496,1,148.29,USD,2025-07-02 18:12:17,,813,172,944389,95
21497,1,420.75,USD,2025-07-11 19:41:17,,826,100,161134,17
21498,1,61.56,EUR,2025-06-06 22:24:17,Soon its history magazine hospital its.,108,717,178189,18
21499,1,252.61,CNY,2025-06-01 10:29:17,,561,802,99556,10
21500,1,211.71,AUD,2025-05-29 08:45:17,,81,215,928845,93
21501,1,299.92,CNY,2025-06-02 16:34:17,,726,653,890065,90
21502,1,360.16,EUR,2025-06-27 04:16:17,,603,632,519248,52
